mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
100527,Ankara,Bilinmeyen İlçe,Mehmetakif Mahallesi,0.1868,1,Low,0.7916,0.1058,0.0756,0.0249,0.0022,425.31,1506,516
100528,Ankara,Bilinmeyen İlçe,Yeşilkent Mahallesi,0.1261,1,Very Low,0.9943,0.0033,0.0008,0.0013,0.0002,572.15,1991,509
100529,Ankara,Bilinmeyen İlçe,Aktaş Mahallesi,0.1822,1,Low,0.9377,0.0466,0.0093,0.0046,0.0019,490.14,11319,922
100530,Ankara,Bilinmeyen İlçe,Yiğitli Mahallesi,0.2063,1,Low,0.9111,0.0579,0.0157,0.0096,0.0058,497.38,21207,1702
100531,Ankara,Bilinmeyen İlçe,Kavaklı Mahallesi,0.1924,1,Low,0.9325,0.0581,0.0052,0.003,0.0012,532.78,11150,747
100532,Ankara,Bilinmeyen İlçe,Yukarı Obruk mahallesi,0.2083,1,Low,0.7358,0.1636,0.073,0.0235,0.0042,417.3,10869,947
100533,Ankara,Bilinmeyen İlçe,Aşağı Obruk mahallesi,0.1907,1,Low,0.9701,0.0137,0.004,0.0075,0.0047,482.41,21899,1723
100534,Ankara,Bilinmeyen İlçe,Durhasan mahallesi,0.2295,1,Low,0.7653,0.2107,0.0149,0.0075,0.0017,438.02,13537,768
100535,Ankara,Bilinmeyen İlçe,Yaylak mahallesi,0.2723,1,Medium,0.6007,0.1695,0.152,0.0696,0.0082,337.35,9849,653
100536,Ankara,Bilinmeyen İlçe,Yıldırımevci mahallesi,0.2203,1,Low,0.861,0.1026,0.0125,0.02,0.0038,407.12,16220,1589
100537,Ankara,Bilinmeyen İlçe,Yenice Mahallesi,0.1629,1,Very Low,0.9845,0.0113,0.002,0.0015,0.0007,619.01,20675,1358
100538,Ankara,Bilinmeyen İlçe,İsmetpaşa Mahallesi,0.1853,1,Low,0.9231,0.0567,0.0064,0.0105,0.0033,521.0,13971,763
100539,Ankara,Bilinmeyen İlçe,Gümüşpala Mahallesi,0.1765,1,Very Low,0.9441,0.0396,0.0059,0.0097,0.0007,436.34,5384,368
100540,Ankara,Bilinmeyen İlçe,İkipınar Mahallesi,0.2037,1,Low,0.9471,0.0292,0.0081,0.0118,0.0038,430.73,19565,1634
100541,Ankara,Bilinmeyen İlçe,Melikşah Mahallesi,0.2425,1,Medium,0.8196,0.0992,0.0293,0.0474,0.0044,315.17,5324,748
100542,Ankara,Bilinmeyen İlçe,Kızılca Mahallesi,0.1757,1,Very Low,0.9524,0.0369,0.0055,0.0043,0.0009,470.96,158,10
100543,Ankara,Bilinmeyen İlçe,Dumlupınar Mahallesi,0.2324,1,Medium,0.8258,0.083,0.044,0.0253,0.022,415.68,27534,1890
100544,Ankara,Bilinmeyen İlçe,Yenice Mahallesi,0.1699,1,Very Low,0.9626,0.0222,0.0099,0.0045,0.0008,464.03,7822,236
100545,Ankara,Bilinmeyen İlçe,Semer Mahallesi,0.2019,1,Low,0.9541,0.0367,0.0034,0.0046,0.0012,507.66,13518,1453
100546,Ankara,Bilinmeyen İlçe,Ortaköy Mahallesi,0.2382,1,Medium,0.7557,0.1926,0.0149,0.0286,0.0083,386.77,3687,618
100547,Ankara,Bilinmeyen İlçe,Yıldırımçatak Mahallesi,0.1743,1,Very Low,0.9741,0.0141,0.0034,0.0037,0.0047,531.05,22467,1814
100548,Ankara,Bilinmeyen İlçe,Olucak Mahallesi,0.1617,1,Very Low,0.9683,0.0222,0.0036,0.0049,0.001,496.87,167,10
100549,Ankara,Bilinmeyen İlçe,Yıldırımören Mahallesi,0.2564,1,Medium,0.6842,0.2475,0.0431,0.0186,0.0065,418.96,10505,998
100550,Ankara,Bilinmeyen İlçe,Yıldırım Hacılar Mahallesi,0.2188,1,Low,0.8751,0.086,0.0183,0.0079,0.0127,483.6,23328,2415
100551,Ankara,Bilinmeyen İlçe,Yıldırım Aydoğan Mahallesi,0.1416,1,Very Low,0.9896,0.0079,0.0012,0.0011,0.0002,573.84,1225,377
100552,Ankara,Bilinmeyen İlçe,Yıldırım Elören Mahallesi,0.2338,1,Medium,0.8851,0.0779,0.0165,0.0169,0.0037,373.96,9530,773
100553,Ankara,Bilinmeyen İlçe,Uluağaç Mahallesi,0.2578,1,Medium,0.8674,0.0632,0.0276,0.0188,0.023,390.68,25324,2380
100554,Ankara,Bilinmeyen İlçe,Ömercik Mahallesi,0.1984,1,Low,0.9628,0.0194,0.0057,0.0104,0.0016,426.78,20142,1638
100555,Ankara,Bilinmeyen İlçe,Akkuzulu Mahallesi,0.1994,1,Low,0.9592,0.023,0.0049,0.0104,0.0024,437.96,19924,1661
100556,Ankara,Bilinmeyen İlçe,Kargın Mahallesi,0.2068,1,Low,0.8686,0.0923,0.0138,0.0121,0.0131,506.81,29385,2231
100557,Ankara,Bilinmeyen İlçe,Kapaklı Mahallesi,0.1986,1,Low,0.8912,0.0597,0.0088,0.004,0.0363,517.45,25832,2019
100558,Ankara,Bilinmeyen İlçe,Mutlu Mahallesi,0.2073,1,Low,0.9081,0.0575,0.0177,0.0059,0.0108,477.17,27784,2322
100559,Ankara,Bilinmeyen İlçe,Kızılöz Mahallesi,0.1364,1,Very Low,0.9853,0.0113,0.0014,0.0017,0.0003,653.34,3309,95
100560,Ankara,Bilinmeyen İlçe,Tohumlar Mahallesi,0.1478,1,Very Low,0.9873,0.0081,0.0017,0.0025,0.0004,518.31,102,246
100561,Ankara,Bilinmeyen İlçe,Karataş Mahallesi,0.2239,1,Low,0.9195,0.0556,0.0109,0.0093,0.0046,401.92,18509,1170
100562,Ankara,Bilinmeyen İlçe,Otacı Mahallesi,0.1962,1,Low,0.9533,0.0321,0.0057,0.0067,0.0022,466.64,13755,994
100563,Ankara,Bilinmeyen İlçe,Karaçam Mahallesi,0.1792,1,Very Low,0.9801,0.0143,0.0021,0.0028,0.0008,490.53,16996,1485
100564,Ankara,Bilinmeyen İlçe,Yeşilkent Mahallesi,0.2662,2,Medium,0.3256,0.5517,0.0857,0.0349,0.0021,382.74,3496,282
100565,Ankara,Bilinmeyen İlçe,Çatokçular Mahallesi,0.182,1,Low,0.9186,0.0606,0.0078,0.0065,0.0066,537.33,28908,2160
100566,Ankara,Bilinmeyen İlçe,Nusratlar Mahallesi,0.1382,1,Very Low,0.9863,0.01,0.0014,0.0019,0.0003,529.04,7089,458
100567,Ankara,Bilinmeyen İlçe,Kızılören Mahallesi,0.1785,1,Very Low,0.967,0.0233,0.0047,0.0036,0.0015,488.28,5967,10
100568,Ankara,Bilinmeyen İlçe,Hacılar Mahallesi,0.1445,1,Very Low,0.9716,0.0237,0.0024,0.0018,0.0005,560.36,885,10
100569,Ankara,Bilinmeyen İlçe,Yukarı Çavundur Mahallesi,0.224,1,Low,0.8014,0.1371,0.025,0.0304,0.0062,421.35,19815,1665
100570,Ankara,Bilinmeyen İlçe,Kösrelik Mahallesi,0.2055,1,Low,0.9265,0.0512,0.0089,0.0114,0.002,422.32,12800,967
100571,Ankara,Bilinmeyen İlçe,Sarısu Mahallesi,0.2007,1,Low,0.8424,0.0771,0.0163,0.0177,0.0465,526.3,37492,3103
100572,Ankara,Bilinmeyen İlçe,Meşeli Mahallesi,0.1552,1,Very Low,0.9829,0.0132,0.0014,0.0019,0.0007,530.34,9738,697
100573,Ankara,Bilinmeyen İlçe,Dalyasan Mahallesi,0.1636,1,Very Low,0.9225,0.0409,0.0127,0.0219,0.002,415.57,102,14
100574,Ankara,Bilinmeyen İlçe,Demirci Mahallesi,0.1835,1,Low,0.9737,0.0189,0.0038,0.0027,0.0008,493.52,13293,1021
100575,Ankara,Bilinmeyen İlçe,Oymiğde Mahallesi,0.1873,1,Low,0.9149,0.062,0.013,0.0083,0.0018,408.57,266,144
100576,Ankara,Bilinmeyen İlçe,Camili Mahallesi,0.2056,1,Low,0.9717,0.0149,0.0053,0.0075,0.0005,378.94,3027,313
100577,Ankara,Bilinmeyen İlçe,Kuyumcu Mahallesi,0.268,1,Medium,0.707,0.2057,0.0472,0.032,0.0081,374.72,13804,1440
100578,Ankara,Bilinmeyen İlçe,İmam Hüseyin Mahallesi,0.1417,1,Very Low,0.9902,0.0055,0.0014,0.0026,0.0003,519.57,102,88
100579,Ankara,Bilinmeyen İlçe,Küçükali Mahallesi,0.1796,1,Very Low,0.8476,0.0557,0.0379,0.0315,0.0272,460.53,11796,818
100580,Ankara,Bilinmeyen İlçe,Cücük Mahallesi,0.2149,1,Low,0.8848,0.0882,0.0088,0.0092,0.009,500.56,32008,2209
100581,Ankara,Bilinmeyen İlçe,Eskiçöte Mahallesi,0.1646,1,Very Low,0.9581,0.0246,0.0065,0.0096,0.0012,428.84,102,56
100582,Ankara,Bilinmeyen İlçe,Boğaziçi Mahallesi,0.2085,1,Low,0.6458,0.2039,0.1292,0.0183,0.0028,420.39,3020,333
100583,Ankara,Bilinmeyen İlçe,Kale Mahallesi,0.1849,1,Low,0.9461,0.0428,0.0038,0.0056,0.0017,508.58,17588,1623
100584,Ankara,Bilinmeyen İlçe,Sarıkaya Mahallesi,0.2033,1,Low,0.9394,0.0424,0.0072,0.0051,0.0059,489.48,21725,1819
100585,Ankara,Bilinmeyen İlçe,Sanayi Mahallesi,0.2763,1,Medium,0.78,0.0782,0.0325,0.0828,0.0265,376.39,33580,2482
100586,Ankara,Bilinmeyen İlçe,Mustafacık Mahallesi,0.1931,1,Low,0.7037,0.2582,0.0237,0.0112,0.0033,500.19,13003,723
100587,Ankara,Bilinmeyen İlçe,Emek Mahallesi,0.1661,1,Very Low,0.9773,0.0155,0.0028,0.0038,0.0005,502.82,4481,511
100588,Ankara,Bilinmeyen İlçe,Akbayır Mahallesi,0.2279,1,Low,0.8402,0.0876,0.0271,0.0244,0.0206,496.56,46478,3487
100589,Ankara,Bilinmeyen İlçe,Hacıbektaşlı Mahallesi,0.2227,1,Low,0.9427,0.038,0.0065,0.007,0.0057,527.79,26458,2123
100590,Ankara,Bilinmeyen İlçe,Şeyh Kuyusu Mahallesi,0.2453,1,Medium,0.8728,0.0884,0.0182,0.0173,0.0033,373.05,12610,1281
100591,Ankara,Bilinmeyen İlçe,Mehmet Akif Ersoy Mahallesi,0.2399,1,Medium,0.7321,0.1854,0.0323,0.047,0.0032,334.65,102,310
100592,Ankara,Bilinmeyen İlçe,Akseki Mahallesi,0.1562,1,Very Low,0.9805,0.0137,0.0021,0.0033,0.0004,512.87,4992,469
100593,Ankara,Bilinmeyen İlçe,Cumhuriyet Mahallesi,0.1819,1,Low,0.9692,0.0246,0.0028,0.0025,0.0009,497.14,14540,1032
100594,Ankara,Bilinmeyen İlçe,Karadana Mahallesi,0.1751,1,Very Low,0.9752,0.0176,0.0029,0.0035,0.0008,441.1,10043,651
100595,Ankara,Bilinmeyen İlçe,Dedeler Mahallesi,0.1464,1,Very Low,0.9782,0.0161,0.0022,0.0031,0.0004,579.14,102,118
100596,Ankara,Bilinmeyen İlçe,Yukarı Emirler Mahallesi,0.1855,1,Low,0.9645,0.0157,0.0074,0.0074,0.0049,625.89,50051,3947
100597,Ankara,Bilinmeyen İlçe,Dağkalfat Mahallesi,0.2428,1,Medium,0.6341,0.1427,0.1219,0.0959,0.0054,339.43,102,187
100598,Ankara,Bilinmeyen İlçe,Susuz Mahallesi,0.1721,1,Very Low,0.949,0.0293,0.0087,0.0121,0.0009,422.6,102,10
100599,Ankara,Bilinmeyen İlçe,Okçular Mahallesi,0.1898,1,Low,0.7327,0.1715,0.0765,0.0141,0.0052,412.6,7937,562
100600,Ankara,Bilinmeyen İlçe,Mahmutoğlan Mahallesi,0.2664,1,Medium,0.8723,0.0398,0.0226,0.0416,0.0237,373.42,32160,2721
100601,Ankara,Bilinmeyen İlçe,Çitköy Mahallesi,0.2257,1,Low,0.5452,0.3509,0.0677,0.0212,0.015,421.09,12808,956
100602,Ankara,Bilinmeyen İlçe,Saraycık Mahallesi,0.2215,1,Low,0.853,0.0744,0.0325,0.0109,0.0293,451.93,29755,2879
100603,Ankara,Bilinmeyen İlçe,Sarıkoz Mahallesi,0.1626,1,Very Low,0.9667,0.0259,0.0023,0.0038,0.0012,535.71,15579,1348
100604,Ankara,Bilinmeyen İlçe,Sele Mahallesi,0.1701,1,Very Low,0.9576,0.0283,0.0068,0.0066,0.0008,450.01,102,10
100605,Ankara,Bilinmeyen İlçe,Yazlıca Mahallesi,0.1893,1,Low,0.9693,0.0196,0.0032,0.005,0.0029,491.5,15889,1532
100606,Ankara,Bilinmeyen İlçe,Karaman Mahallesi,0.2063,1,Low,0.7762,0.1339,0.056,0.0167,0.0171,460.61,28760,2488
100607,Ankara,Bilinmeyen İlçe,Karaağaç Mahallesi,0.3077,1,High,0.5632,0.0828,0.058,0.1146,0.1814,309.64,40069,3504
100608,Ankara,Bilinmeyen İlçe,Tahtayazı Mahallesi,0.207,1,Low,0.9294,0.0387,0.0105,0.0126,0.0088,509.94,37448,2866
100609,Ankara,Bilinmeyen İlçe,Aşağı Çavundur Mahallesi,0.1542,1,Very Low,0.9752,0.0172,0.0029,0.004,0.0007,465.17,8127,745
100610,Ankara,Bilinmeyen İlçe,Gökçedere Mahallesi,0.1585,1,Very Low,0.9836,0.0106,0.003,0.0025,0.0004,459.23,4404,458
100611,Ankara,Bilinmeyen İlçe,Sığırlıhacı Mahallesi,0.2348,1,Medium,0.8646,0.053,0.0308,0.035,0.0167,418.16,35902,3043
100612,Ankara,Bilinmeyen İlçe,Kutuören Mahallesi,0.2241,1,Low,0.9109,0.0468,0.0193,0.0216,0.0014,365.87,4526,530
100613,Ankara,Bilinmeyen İlçe,Tuğla Mahallesi,0.1748,1,Very Low,0.9795,0.014,0.0024,0.0025,0.0016,520.04,12041,957
100614,Ankara,Bilinmeyen İlçe,Gümüşyayla Mahallesi,0.1532,1,Very Low,0.9781,0.0109,0.004,0.006,0.0011,452.11,102,10
100615,Ankara,Bilinmeyen İlçe,Yakuphasan Mahallesi,0.1981,1,Low,0.7299,0.1766,0.0623,0.0269,0.0042,458.85,14836,1061
100616,Ankara,Bilinmeyen İlçe,Yılmaz Mahallesi,0.2076,1,Low,0.9029,0.0571,0.0181,0.0177,0.0041,460.52,15366,1231
100617,Ankara,Bilinmeyen İlçe,Karataş Mahallesi,0.1583,1,Very Low,0.952,0.0327,0.0095,0.0049,0.0009,520.27,102,10
100618,Ankara,Bilinmeyen İlçe,Özlüce Mahallesi,0.1745,1,Very Low,0.9495,0.0397,0.0052,0.0047,0.0009,488.13,102,49
100619,Ankara,Bilinmeyen İlçe,Teberik Mahallesi,0.1566,1,Very Low,0.9786,0.0139,0.0026,0.0043,0.0005,507.63,779,13
100620,Ankara,Bilinmeyen İlçe,Hançılı Mahallesi,0.1746,1,Very Low,0.9697,0.0221,0.0029,0.0041,0.0012,537.1,102,10
100621,Ankara,Bilinmeyen İlçe,Karatepe Mahallesi,0.3129,1,High,0.533,0.1298,0.0813,0.1653,0.0906,221.51,41215,3417
100622,Ankara,Bilinmeyen İlçe,Demirtaş Mahallesi,0.1676,1,Very Low,0.9543,0.0259,0.0076,0.0111,0.0012,423.68,1064,10
100623,Ankara,Bilinmeyen İlçe,Kınık Mahallesi,0.1852,1,Low,0.914,0.0544,0.0078,0.0086,0.0152,508.78,14693,1076
100624,Ankara,Bilinmeyen İlçe,Satılar Mahallesi,0.2684,1,Medium,0.6961,0.2039,0.0404,0.0432,0.0164,355.13,7963,1063
100625,Ankara,Bilinmeyen İlçe,Mahmutlar Mahallesi,0.1692,1,Very Low,0.9806,0.0098,0.0035,0.0024,0.0037,612.53,27317,2143
100626,Ankara,Bilinmeyen İlçe,Elmapınar Mahallesi,0.225,1,Low,0.9157,0.0381,0.0237,0.0135,0.009,408.86,22840,1669
100627,Ankara,Bilinmeyen İlçe,Afşar Mahallesi,0.3219,1,High,0.5521,0.1472,0.123,0.112,0.0656,362.13,25396,1967
100628,Ankara,Bilinmeyen İlçe,Yurtyenice Mahallesi,0.2342,1,Medium,0.908,0.0705,0.0106,0.004,0.0069,508.0,22417,2292
100629,Ankara,Bilinmeyen İlçe,Uyarca Mahallesi,0.1674,1,Very Low,0.9609,0.0295,0.0046,0.0043,0.0006,462.39,102,10
100630,Ankara,Bilinmeyen İlçe,Kargın Mahallesi,0.1421,1,Very Low,0.9388,0.0445,0.0099,0.0061,0.0007,564.17,102,10
100631,Ankara,Bilinmeyen İlçe,Akkuzulu Mahallesi,0.2601,1,Medium,0.8125,0.0964,0.0285,0.029,0.0337,395.53,25454,2179
100632,Ankara,Bilinmeyen İlçe,Buğra Mahallesi,0.2035,1,Low,0.7892,0.1494,0.0464,0.0119,0.0031,477.28,12612,1059
100633,Ankara,Bilinmeyen İlçe,Gökçeören Mahallesi,0.2064,1,Low,0.8886,0.0836,0.0143,0.0104,0.0031,443.07,19890,1416
100634,Ankara,Bilinmeyen İlçe,Alibeyli Mahallesi,0.2081,1,Low,0.9496,0.0265,0.0078,0.0106,0.0055,426.3,22096,1827
100635,Ankara,Bilinmeyen İlçe,Karalar Mahallesi,0.1767,1,Very Low,0.9485,0.043,0.0052,0.0026,0.0006,478.47,3716,53
100636,Ankara,Bilinmeyen İlçe,Gökdere Mahallesi,0.273,1,Medium,0.5811,0.181,0.0747,0.1093,0.0539,335.15,16035,1386
100637,Ankara,Bilinmeyen İlçe,Samanlık Mahallesi,0.177,1,Very Low,0.9296,0.0465,0.0106,0.0123,0.001,419.33,102,61
100638,Ankara,Bilinmeyen İlçe,Yalım Mahallesi,0.1819,1,Low,0.955,0.0289,0.0042,0.011,0.0009,430.13,5799,813
100639,Ankara,Bilinmeyen İlçe,Gölköy Mahallesi,0.1677,1,Very Low,0.958,0.0316,0.0047,0.004,0.0017,494.83,14142,995
100640,Ankara,Bilinmeyen İlçe,Şeyhmahmut Mahallesi,0.1864,1,Low,0.9189,0.0436,0.0101,0.0089,0.0185,474.93,12327,699
100641,Ankara,Bilinmeyen İlçe,Ahikemal Şenyurt Mahallesi,0.2246,1,Low,0.9225,0.051,0.0071,0.0133,0.0061,414.46,10605,1185
100642,Ankara,Bilinmeyen İlçe,Halilağa Tabakhane Mahallesi,0.2606,1,Medium,0.7777,0.0974,0.0495,0.0174,0.058,395.49,26893,2641
100643,Ankara,Bilinmeyen İlçe,Çanşa Kale Mahallesi,0.3807,1,High,0.4454,0.1425,0.2463,0.1487,0.0171,346.38,18802,1795
100644,Ankara,Bilinmeyen İlçe,Ahiler Yenice Mahallesi,0.189,1,Low,0.9754,0.0143,0.0031,0.0035,0.0035,517.23,23050,1903
100645,Ankara,Bilinmeyen İlçe,Cumasaray Mahallesi,0.1729,1,Very Low,0.9699,0.025,0.0021,0.0021,0.0009,515.77,7276,642
100646,Ankara,Bilinmeyen İlçe,Halitcevriaslangil Mahallesi,0.2523,1,Medium,0.8302,0.0742,0.0271,0.0338,0.0347,396.49,24234,2037
100647,Ankara,Bilinmeyen İlçe,Yenidoğan Yeşilyurt Mahallesi,0.1884,1,Low,0.8904,0.0879,0.0078,0.0102,0.0037,486.43,102,10
100648,Ankara,Bilinmeyen İlçe,Gümüşpınar Mahallesi,0.162,1,Very Low,0.9394,0.0499,0.0039,0.0061,0.0007,529.13,102,11
100649,Ankara,Bilinmeyen İlçe,Aktepe Mahallesi,0.1735,1,Very Low,0.9463,0.0436,0.005,0.004,0.0011,464.99,102,95
100650,Ankara,Bilinmeyen İlçe,Tilkiköy Mahallesi,0.1679,1,Very Low,0.9781,0.0144,0.0035,0.003,0.001,475.16,9002,596
100651,Ankara,Bilinmeyen İlçe,Arkbürk Mahallesi,0.224,1,Low,0.5752,0.1716,0.1131,0.063,0.0771,491.67,46306,3905
100652,Ankara,Bilinmeyen İlçe,Eskiköy Mahallesi,0.2179,1,Low,0.8741,0.0523,0.028,0.0228,0.0227,512.18,44664,3663
100653,Ankara,Bilinmeyen İlçe,Çiftlikköy Mahallesi,0.1358,1,Very Low,0.9864,0.0079,0.0019,0.0034,0.0004,546.43,102,10
100654,Ankara,Bilinmeyen İlçe,Kızılkaya Mahallesi,0.2242,1,Low,0.8266,0.0633,0.0428,0.0572,0.0101,427.59,18395,1880
100655,Ankara,Bilinmeyen İlçe,Akkaynak Mahallesi,0.1972,1,Low,0.8319,0.1317,0.0168,0.0137,0.0059,501.8,19170,1553
100656,Ankara,Bilinmeyen İlçe,Karahüyük Mahallesi,0.1896,1,Low,0.6997,0.1911,0.0769,0.0281,0.0043,477.81,102,10
100657,Ankara,Bilinmeyen İlçe,Kılçak Mahallesi,0.2061,1,Low,0.9264,0.0513,0.0095,0.008,0.0049,434.49,15161,1039
100658,Ankara,Bilinmeyen İlçe,Keklicek Mahallesi,0.2978,2,Medium,0.2484,0.6877,0.0373,0.0173,0.0093,452.34,18734,1521
100659,Ankara,Bilinmeyen İlçe,Hacıköy Mahallesi,0.1984,1,Low,0.7765,0.1296,0.0404,0.0127,0.0408,483.13,16866,1684
100660,Ankara,Bilinmeyen İlçe,Değirmenkaya Mahallesi,0.2396,1,Medium,0.8547,0.1135,0.0168,0.0101,0.0049,435.64,18639,1376
100661,Ankara,Bilinmeyen İlçe,Akçataş Mahallesi,0.2806,1,Medium,0.6947,0.1663,0.0638,0.0649,0.0103,307.13,10705,851
100662,Ankara,Bilinmeyen İlçe,Yılanlı Mahallesi,0.2244,1,Low,0.8719,0.0651,0.0298,0.0171,0.0161,448.41,39133,3089
100663,Ankara,Bilinmeyen İlçe,Hasayaz Mahallesi,0.1753,1,Very Low,0.9545,0.0378,0.0026,0.0041,0.001,513.41,13811,1434
100664,Ankara,Bilinmeyen İlçe,Yeniçöte Mahallesi,0.1357,1,Very Low,0.9739,0.016,0.0044,0.0053,0.0005,541.48,1050,219
100665,Ankara,Bilinmeyen İlçe,Yeşilöz Mahallesi,0.1734,1,Very Low,0.8975,0.0468,0.041,0.0133,0.0014,472.58,4981,232
100666,Ankara,Bilinmeyen İlçe,Tavşancık Mahallesi,0.2316,1,Medium,0.9,0.0408,0.0231,0.0209,0.0152,404.9,28469,2589
100667,Ankara,Bilinmeyen İlçe,Dağdemir Mahallesi,0.2025,1,Low,0.9044,0.0705,0.0123,0.0088,0.004,473.43,12758,1191
100668,Ankara,Bilinmeyen İlçe,Çandır Mahallesi,0.2162,1,Low,0.9229,0.0321,0.019,0.0106,0.0154,430.06,28290,2660
100669,Ankara,Bilinmeyen İlçe,Çaykaya Mahallesi,0.1868,1,Low,0.9624,0.0241,0.0053,0.0046,0.0035,457.22,16646,1421
100670,Ankara,Bilinmeyen İlçe,Yüzbey Mahallesi,0.214,1,Low,0.7401,0.179,0.0346,0.0296,0.0168,444.38,30611,2419
100671,Ankara,Bilinmeyen İlçe,Altıntaş Mahallesi,0.2351,1,Medium,0.8174,0.1384,0.0172,0.0189,0.0082,397.88,10213,1054
100672,Ankara,Bilinmeyen İlçe,Beykavağı Mahallesi,0.2023,1,Low,0.9064,0.0553,0.0152,0.0095,0.0136,475.0,34932,2968
100673,Ankara,Bilinmeyen İlçe,Şemsettin Mahallesi,0.17,1,Very Low,0.9557,0.0282,0.0064,0.0079,0.0017,447.36,102,134
100674,Ankara,Bilinmeyen İlçe,Koyunbaba Mahallesi,0.1807,1,Low,0.9741,0.0124,0.0039,0.0077,0.0019,488.31,20966,2062
100675,Ankara,Bilinmeyen İlçe,Kuyucak Mahallesi,0.1901,1,Low,0.959,0.0332,0.0038,0.0025,0.0014,455.79,6707,589
100676,Ankara,Bilinmeyen İlçe,Eşmedere Mahallesi,0.1725,1,Very Low,0.9848,0.0072,0.0033,0.0042,0.0005,408.86,3950,10
100677,Ankara,Bilinmeyen İlçe,Ahmetadil Mahallesi,0.2049,1,Low,0.8457,0.1286,0.0131,0.0089,0.0037,470.02,17796,1440
100678,Ankara,Bilinmeyen İlçe,Kozayağı Mahallesi,0.2175,1,Low,0.8802,0.0745,0.016,0.0094,0.0199,473.07,22585,1679
100679,Ankara,Bilinmeyen İlçe,Karacakaya Mahallesi,0.2048,1,Low,0.8704,0.0852,0.0167,0.0165,0.0112,551.63,32069,2556
100680,Ankara,Bilinmeyen İlçe,Haydar Mahallesi,0.1969,1,Low,0.9321,0.044,0.0118,0.0088,0.0032,445.0,18309,1118
100681,Ankara,Bilinmeyen İlçe,Elecik Mahallesi,0.1839,1,Low,0.9477,0.0397,0.0063,0.0053,0.001,443.34,1817,120
100682,Ankara,Bilinmeyen İlçe,Çınar Mahallesi,0.1643,1,Very Low,0.9719,0.0204,0.0027,0.0045,0.0006,472.36,5765,692
100683,Ankara,Bilinmeyen İlçe,Balıkhisar Mahallesi,0.1846,1,Low,0.9706,0.0171,0.0043,0.007,0.001,478.92,14527,1257
100684,Ankara,Bilinmeyen İlçe,Güzelhisar Mahallesi,0.1614,1,Very Low,0.978,0.0154,0.003,0.0032,0.0004,464.76,8005,674
100685,Ankara,Bilinmeyen İlçe,Saracalar Mahallesi,0.1918,1,Low,0.9204,0.0709,0.0047,0.0026,0.0015,478.76,10250,852
100686,Ankara,Bilinmeyen İlçe,Peçenek Mahallesi,0.2692,1,Medium,0.8371,0.0794,0.0302,0.032,0.0213,381.83,26191,1738
100687,Ankara,Bilinmeyen İlçe,Altınova Mahallesi,0.2349,1,Medium,0.7706,0.1065,0.0416,0.0294,0.052,446.47,38922,3614
100688,Ankara,Bilinmeyen İlçe,Yıldırım Beyazıt Mahallesi,0.211,1,Low,0.6721,0.2312,0.0704,0.0216,0.0047,433.73,13058,976
100689,Ankara,Bilinmeyen İlçe,Yeni Karaköy Mahallesi,0.215,1,Low,0.8788,0.0694,0.0222,0.0157,0.0139,518.92,36409,3113
100690,Ankara,Bilinmeyen İlçe,Saray Osmangazi Mahallesi,0.1749,1,Very Low,0.9197,0.0556,0.0135,0.0094,0.0019,505.02,12581,1172
100691,Ankara,Bilinmeyen İlçe,Saray Fatih Mahallesi,0.2643,1,Medium,0.6921,0.1621,0.0735,0.0341,0.0382,397.02,29380,2364
100692,Ankara,Bilinmeyen İlçe,Saray Cumhuriyet Mahallesi,0.2223,1,Low,0.914,0.047,0.0144,0.0095,0.015,436.52,24972,2177
100693,Ankara,Bilinmeyen İlçe,Saray Gümüşoluk Mahallesi,0.1722,1,Very Low,0.9577,0.026,0.0062,0.0089,0.0012,470.99,102,10
100694,Ankara,Bilinmeyen İlçe,Kösrelikkızığı Mahallesi,0.228,1,Low,0.8605,0.0782,0.0302,0.0173,0.0139,409.86,22440,1805
100695,Ankara,Bilinmeyen İlçe,Abadan Mahallesi,0.1614,1,Very Low,0.9779,0.012,0.0032,0.0056,0.0013,491.96,102,10
100696,Ankara,Bilinmeyen İlçe,Karşıyaka Mahallesi,0.1756,1,Very Low,0.8812,0.0839,0.0267,0.0068,0.0014,440.4,7908,501
100697,Ankara,Bilinmeyen İlçe,Sirkeli Yeşilova Mahallesi,0.1735,1,Very Low,0.9754,0.013,0.0024,0.0075,0.0017,513.21,19972,1780
100698,Ankara,Bilinmeyen İlçe,Tekirler Mahallesi,0.2238,1,Low,0.5225,0.362,0.0943,0.0128,0.0084,412.21,11827,651
100699,Ankara,Bilinmeyen İlçe,Nebioğlu Mahallesi,0.2035,1,Low,0.9498,0.0296,0.0079,0.0117,0.0011,397.33,102,10
100700,Ankara,Bilinmeyen İlçe,Yuva Mahallesi,0.3627,2,High,0.0657,0.5272,0.2949,0.0791,0.0331,403.69,14558,1105
100701,Ankara,Bilinmeyen İlçe,Yusufuşağı Mahallesi,0.244,1,Medium,0.7939,0.0954,0.0588,0.048,0.0038,293.3,2742,24
100702,Ankara,Bilinmeyen İlçe,İnebeyli Mahallesi,0.1528,1,Very Low,0.9813,0.0143,0.0018,0.0022,0.0004,523.86,5413,384
