mah_id,il,ilce,mahalle_adi,risk_score_pred,risk_class_5_pred,risk_label_pred,risk_proba_c1,risk_proba_c2,risk_proba_c3,risk_proba_c4,risk_proba_c5,vs30,population,building_count
191993,Istanbul,Çekmeköy,Hüseyi̇nli̇ Mahallesi̇,0.2739,2,Medium,0.0256,0.9046,0.0264,0.0119,0.0315,395.79,923,535
98694,Istanbul,Ümraniye,Huzur Mahallesi̇,0.4416,3,High,0.0067,0.0322,0.9234,0.0053,0.0323,300.26,12879,1282
40802,Istanbul,Üsküdar,İcadi̇ye Mahallesi̇,0.3191,2,Medium,0.0121,0.8978,0.0094,0.0024,0.0783,445.19,16775,1397
40530,Istanbul,Ataşehir,İçerenköy Mahallesi̇,0.5675,5,Very High,0.0278,0.0042,0.0033,0.0098,0.9550,373.15,73133,4899
40716,Istanbul,Tuzla,İçmeler Mahallesi̇,0.6037,5,Very High,0.0395,0.0155,0.0029,0.0204,0.9217,417.78,12576,1240
40609,Istanbul,Maltepe,İdealtepe Mahallesi̇,0.3989,2,High,0.0053,0.7581,0.1756,0.0008,0.0602,379.83,26674,968
40745,Istanbul,Ümraniye,Ihlamurkuyu Mahallesi̇,0.3892,2,High,0.0565,0.7740,0.0523,0.0127,0.1046,327.04,17255,1684
191749,Istanbul,Eyüpsultan,İhsani̇ye Mahallesi̇,0.2364,1,Low,0.9165,0.0787,0.0028,0.0008,0.0012,418.64,198,84
40481,Istanbul,Arnavutköy,İmrahor Mahallesi̇,0.2962,2,Medium,0.0028,0.9749,0.0044,0.0082,0.0097,378.99,13216,1723
191873,Istanbul,Şile,İmrendere Mahallesi̇,0.1458,1,Very Low,0.8538,0.1226,0.0003,0.0000,0.0233,455.14,473,428
191875,Istanbul,Şile,İmrenli̇ Mahallesi̇,0.1414,1,Very Low,0.8644,0.1130,0.0133,0.0039,0.0054,449.69,434,516
191799,Istanbul,Çatalca,İnceği̇z Mahallesi̇,0.2783,2,Medium,0.0990,0.7897,0.0754,0.0159,0.0199,418.54,1080,688
40238,Istanbul,Beykoz,İnci̇rköy Mahallesi̇,0.1705,1,Low,0.9839,0.0140,0.0009,0.0005,0.0007,477.65,18190,3394
40852,Istanbul,Esenyurt,İnci̇rtepe Mahallesi̇,0.5490,4,Very High,0.0730,0.0192,0.0332,0.8656,0.0090,433.11,29561,1320
40737,Istanbul,Ümraniye,İnkilap Mahallesi̇,0.4649,4,Very High,0.0427,0.0140,0.0068,0.9337,0.0028,343.18,37823,2547
40592,Istanbul,Küçükçekmece,İnönü Mahallesi̇,0.6083,5,Very High,0.0268,0.0041,0.0011,0.0049,0.9630,448.11,75076,4004
191913,Istanbul,Şile,İsaköy Mahallesi̇,0.1679,1,Low,0.9001,0.0588,0.0072,0.0166,0.0173,467.06,301,128
191731,Istanbul,Beykoz,İshakli Mahallesi̇,0.1562,1,Low,0.9114,0.0696,0.0115,0.0015,0.0059,427.79,1449,676
191747,Istanbul,Eyüpsultan,Işiklar Mahallesi̇,0.2997,2,Medium,0.0514,0.7525,0.0932,0.0285,0.0744,397.65,592,334
40397,Istanbul,Fatih,İskenderpaşa Mahallesi̇,0.4984,4,Very High,0.0945,0.0076,0.0120,0.8839,0.0021,366.15,12163,1235
40479,Istanbul,Arnavutköy,İslambey Mahallesi̇,0.2173,1,Low,0.9007,0.0911,0.0005,0.0003,0.0074,507.93,28712,1701
40209,Istanbul,Bayrampaşa,İsmet Paşa Mahallesi̇,0.5276,4,Very High,0.0478,0.0159,0.0067,0.9085,0.0212,398.88,15718,1265
40475,Istanbul,Sultangazi,İsmetpaşa Mahallesi̇,0.3965,2,High,0.0117,0.9681,0.0125,0.0002,0.0076,343.01,58526,3119
40605,Istanbul,Küçükçekmece,İstasyon Mahallesi̇,0.5275,4,Very High,0.0091,0.0041,0.0156,0.9685,0.0026,368.51,47451,2387
40279,Istanbul,Beyoğlu,İsti̇klal Mahallesi̇,0.4261,3,High,0.0042,0.0040,0.9382,0.0064,0.0471,404.33,5557,1211
40666,Istanbul,Sarıyer,İsti̇nye Mahallesi̇,0.2159,1,Low,0.9467,0.0273,0.0027,0.0028,0.0205,441.35,17132,1558
40712,Istanbul,Şişli,İzzet Paşa Mahallesi̇,0.5418,4,Very High,0.0256,0.0212,0.0510,0.8935,0.0087,340.9,8130,636
40900,Istanbul,Çatalca,İzzetti̇n Mahallesi̇,0.4208,3,High,0.0028,0.0487,0.8724,0.0122,0.0638,341.24,1376,969
191801,Istanbul,Çatalca,Kabakça Mahallesi̇,0.2829,2,Medium,0.0982,0.7717,0.0127,0.0393,0.0781,388.37,2204,1337
191877,Istanbul,Şile,Kabakoz Mahallesi̇,0.2071,1,Low,0.9467,0.0418,0.0067,0.0019,0.0029,437.18,845,659
191915,Istanbul,Şile,Kadiköy Mahallesi̇,0.3471,2,Medium,0.0451,0.8789,0.0343,0.0120,0.0296,399.27,295,99
40267,Istanbul,Beyoğlu,Kadimehmet Efendi̇ Mahallesi̇,0.4235,3,High,0.0038,0.0411,0.9089,0.0192,0.0269,350.08,9337,538
40898,Istanbul,Çatalca,Kalei̇çi̇ Mahallesi̇,0.3454,2,Medium,0.0011,0.8828,0.0524,0.0019,0.0619,467.52,8293,2112
191917,Istanbul,Şile,Kalem Mahallesi̇,0.1136,1,Very Low,0.9815,0.0106,0.0063,0.0000,0.0016,532.25,395,210
40319,Istanbul,Fatih,Kalenderhane Mahallesi̇,0.5862,5,Very High,0.0120,0.0015,0.0026,0.0062,0.9778,351.31,2347,114
191803,Istanbul,Çatalca,Kalfa Mahallesi̇,0.2203,1,Low,0.9627,0.0199,0.0090,0.0042,0.0042,473.5,942,415
40270,Istanbul,Beyoğlu,Kalyoncu Kulluğu Mahallesi̇,0.4016,3,High,0.0099,0.0536,0.8744,0.0000,0.0622,420.05,2490,446
40271,Istanbul,Beyoğlu,Kamer Hatun Mahallesi̇,0.4049,3,High,0.0216,0.0036,0.8771,0.0372,0.0604,418.69,703,261
40929,Istanbul,Büyükçekmece,Kami̇loba Mahallesi̇,0.3183,2,Medium,0.0828,0.8057,0.0410,0.0125,0.0581,467.06,9781,2198
40604,Istanbul,Küçükçekmece,Kanarya Mahallesi̇,0.5088,4,Very High,0.0757,0.0044,0.0122,0.8988,0.0088,491.19,72308,3690
40806,Istanbul,Üsküdar,Kandi̇lli̇ Mahallesi̇,0.1421,1,Very Low,0.9585,0.0366,0.0021,0.0001,0.0027,532.47,1522,600
40242,Istanbul,Beykoz,Kanlica Mahallesi̇,0.2494,1,Low,0.9640,0.0236,0.0064,0.0011,0.0049,500.48,4058,774
40264,Istanbul,Beyoğlu,Kaptanpaşa Mahallesi̇,0.4824,4,Very High,0.0088,0.0080,0.0147,0.9682,0.0003,421.77,19685,1386
40849,Istanbul,Büyükçekmece,Karaağaç Mahallesi̇,0.3589,2,High,0.0371,0.7677,0.0634,0.0213,0.1105,415.84,6526,1863
191879,Istanbul,Şile,Karabeyli̇ Mahallesi̇,0.2219,1,Low,0.9258,0.0650,0.0039,0.0005,0.0049,370.77,263,136
191987,Istanbul,Arnavutköy,Karaburun Mahallesi̇,0.2876,2,Medium,0.0790,0.7809,0.0354,0.0218,0.0829,404.9,2058,1176
191881,Istanbul,Şile,Karacaköy Mahallesi̇,0.1384,1,Very Low,0.9780,0.0128,0.0046,0.0019,0.0026,484.88,375,287
40916,Istanbul,Çatalca,Karacaköy Merkez Mahallesi̇,0.2133,1,Low,0.9088,0.0578,0.0139,0.0056,0.0139,390.77,2729,1062
40464,Istanbul,Gaziosmanpaşa,Karadeni̇z Mahallesi̇,0.4903,4,Very High,0.0023,0.0022,0.0048,0.9903,0.0005,399.61,74467,3435
40368,Istanbul,Eyüpsultan,Karadolap Mahallesi̇,0.3240,2,Medium,0.0204,0.8299,0.0938,0.0247,0.0312,433.99,34794,2520
99139,Istanbul,Fatih,Karagümrük Mahallesi̇,0.5356,4,Very High,0.0695,0.0257,0.0040,0.8977,0.0031,266.97,10867,933
191957,Istanbul,Şile,Karaki̇raz Mahallesi̇,0.1893,1,Low,0.9522,0.0454,0.0015,0.0001,0.0008,385.25,344,248
191883,Istanbul,Şile,Karamandere Mahallesi̇,0.2139,1,Low,0.8716,0.1042,0.0079,0.0003,0.0160,415.49,410,166
40463,Istanbul,Gaziosmanpaşa,Karayollari Mahallesi̇,0.5008,4,Very High,0.0265,0.0074,0.0023,0.9525,0.0113,307.61,42370,2461
40488,Istanbul,Arnavutköy,Karlibayir Mahallesi̇,0.3691,2,High,0.0025,0.8364,0.0460,0.0381,0.0771,402.73,11766,1195
40562,Istanbul,Kartal,Karliktepe Mahallesi̇,0.6526,5,Very High,0.0478,0.0110,0.0097,0.0278,0.9037,407.66,36241,1878
40451,Istanbul,Gaziosmanpaşa,Karlitepe Mahallesi̇,0.5188,4,Very High,0.0446,0.0145,0.0451,0.8718,0.0239,442.15,20165,1138
40211,Istanbul,Bayrampaşa,Kartaltepe Mahallesi̇,0.7290,5,Very High,0.0432,0.0080,0.0112,0.0059,0.9316,367.21,46757,3093
40320,Istanbul,Fatih,Kati̇p Kasim Mahallesi̇,0.5366,4,Very High,0.0240,0.0134,0.0332,0.9250,0.0044,381.34,1351,560
40274,Istanbul,Beyoğlu,Kati̇pmustafa Çelebi̇ Mahallesi̇,0.2200,1,Low,0.9429,0.0449,0.0057,0.0009,0.0056,460.68,794,373
40247,Istanbul,Beykoz,Kavacik Mahallesi̇,0.3234,2,Medium,0.0479,0.8696,0.0089,0.0354,0.0381,391.94,23487,2077
40937,Istanbul,Silivri,Kavakli Hürri̇yet Mahallesi̇,0.2774,2,Medium,0.0277,0.8084,0.0208,0.0206,0.1226,414.27,1924,934
40936,Istanbul,Silivri,Kavakli İsti̇klal Mahallesi̇,0.3238,2,Medium,0.0176,0.9401,0.0021,0.0146,0.0256,357.14,2213,992
40873,Istanbul,Beylikdüzü,Kavakli Mahallesi̇,0.6503,5,Very High,0.0133,0.0020,0.0000,0.0014,0.9832,463.34,66327,1587
40646,Istanbul,Pendik,Kavakpinar Mahallesi̇,0.5801,5,Very High,0.0059,0.0001,0.0001,0.0013,0.9926,358.6,69491,4810
40583,Istanbul,Başakşehir,Kayabaşi Mahallesi̇,0.3673,2,High,0.0055,0.9666,0.0130,0.0043,0.0106,396.89,123051,1690
40533,Istanbul,Ataşehir,Kayişdaği Mahallesi̇,0.3640,2,High,0.0048,0.9391,0.0079,0.0096,0.0387,380.91,44304,3163
191715,Istanbul,Beykoz,Kaynarca Mahallesi̇,0.2490,1,Low,0.9632,0.0259,0.0065,0.0007,0.0037,399.27,869,229
40743,Istanbul,Ümraniye,Kazim Karabeki̇r Mahallesi̇,0.3355,2,Medium,0.0199,0.7855,0.0196,0.0315,0.1435,403.58,16435,2483
40667,Istanbul,Sarıyer,Kazim Karabeki̇r Paşa Mahallesi̇,0.0967,1,Very Low,0.9012,0.0862,0.0097,0.0007,0.0022,513.45,8389,1628
40840,Istanbul,Zeytinburnu,Kazliçeşme Mahallesi̇,0.6681,5,Very High,0.0153,0.0053,0.0049,0.0057,0.9687,368.27,553,553
40302,Istanbul,Beyoğlu,Keçeci̇ Pi̇ri̇ Mahallesi̇,0.3545,2,High,0.0435,0.8427,0.0354,0.0284,0.0499,457.16,14162,1549
40761,Istanbul,Sancaktepe,Kemal Türkler Mahallesi̇,0.4786,4,Very High,0.0291,0.0169,0.0472,0.8968,0.0100,295.56,24102,1344
40318,Istanbul,Fatih,Kemalpaşa Mahallesi̇,0.4091,3,High,0.0223,0.0134,0.8680,0.0302,0.0661,390.19,654,393
40352,Istanbul,Esenler,Kemer Mahallesi̇,0.4179,3,High,0.0000,0.0078,0.9488,0.0017,0.0416,376.55,23491,1449
191959,Istanbul,Şile,Kervansaray Mahallesi̇,0.1924,1,Low,0.9850,0.0118,0.0000,0.0011,0.0021,406.21,512,161
191805,Istanbul,Çatalca,Kestaneli̇k Mahallesi̇,0.1864,1,Low,0.9799,0.0190,0.0004,0.0003,0.0004,457.48,2722,904
40296,Istanbul,Beyoğlu,Kiliçali̇ Paşa Mahallesi̇,0.3349,2,Medium,0.0591,0.8485,0.0718,0.0092,0.0115,437.08,2352,361
191733,Istanbul,Beykoz,Kiliçli Mahallesi̇,0.2024,1,Low,0.9732,0.0145,0.0011,0.0023,0.0088,367.78,572,338
40143,Istanbul,Adalar,Kınalıada Mahallesi̇,0.7711,5,Very High,0.0301,0.0097,0.0116,0.0045,0.9440,345.46,2121,1042
40166,Istanbul,Bağcılar,Ki̇razli Mahallesi̇,0.6058,5,Very High,0.0062,0.0020,0.0021,0.0005,0.9892,402.55,42044,2401
40770,Istanbul,Çekmeköy,Ki̇razlidere Mahallesi̇,0.4070,3,High,0.0031,0.0096,0.9540,0.0105,0.0229,307.84,11524,520
40808,Istanbul,Üsküdar,Ki̇razlitepe Mahallesi̇,0.1924,1,Low,0.9073,0.0494,0.0182,0.0124,0.0128,540.84,9790,1574
40668,Istanbul,Sarıyer,Ki̇reçburnu Mahallesi̇,0.1225,1,Very Low,0.8603,0.0930,0.0162,0.0036,0.0269,573.12,7179,1051
40809,Istanbul,Üsküdar,Kisikli Mahallesi̇,0.3195,2,Medium,0.0733,0.8428,0.0581,0.0046,0.0212,442.92,22196,1659
191771,Istanbul,Sarıyer,Kisirkaya Mahallesi̇,0.1273,1,Very Low,0.8591,0.0791,0.0145,0.0035,0.0438,498.54,415,226
191885,Istanbul,Şile,Kizilca Mahallesi̇,0.2071,1,Low,0.9369,0.0579,0.0020,0.0009,0.0023,421.8,763,398
191807,Istanbul,Çatalca,Kizilcaali̇ Mahallesi̇,0.2078,1,Low,0.9377,0.0532,0.0027,0.0001,0.0062,426.91,226,212
40390,Istanbul,Fatih,Koca Mustafapaşa Mahallesi̇,0.6306,5,Very High,0.0112,0.0001,0.0036,0.0007,0.9843,418.89,19907,1846
40182,Istanbul,Bahçelievler,Kocasi̇nan Merkez Mahallesi̇,0.5094,4,Very High,0.0037,0.0001,0.0050,0.9897,0.0015,393.72,74105,2751
40669,Istanbul,Sarıyer,Kocataş Mahallesi̇,0.1321,1,Very Low,0.9852,0.0102,0.0006,0.0007,0.0034,481.13,4741,991
40277,Istanbul,Beyoğlu,Kocatepe Mahallesi̇,0.3696,2,High,0.0447,0.8855,0.0286,0.0004,0.0408,406.09,1507,611
191995,Istanbul,Çekmeköy,Koçullu Mahallesi̇,0.2667,2,Medium,0.0237,0.8491,0.0954,0.0130,0.0188,401.97,1510,412
191961,Istanbul,Şile,Kömürlük Mahallesi̇,0.2509,2,Medium,0.0052,0.9260,0.0094,0.0288,0.0305,384.5,261,113
40236,Istanbul,Beşiktaş,Konaklar Mahallesi̇,0.3359,2,Medium,0.0132,0.9710,0.0065,0.0012,0.0081,381.04,17029,663
40563,Istanbul,Kartal,Kordonboyu Mahallesi̇,0.5979,5,Very High,0.0243,0.0086,0.0039,0.0040,0.9592,386.14,13251,759
191887,Istanbul,Şile,Korucu Mahallesi̇,0.1425,1,Very Low,0.8539,0.1359,0.0067,0.0016,0.0019,487.58,269,134
40508,Istanbul,Kadıköy,Koşuyolu Mahallesi̇,0.3602,2,High,0.0375,0.9017,0.0123,0.0171,0.0315,423.2,6975,1172
181522,Istanbul,Esenyurt,Koza Mahallesi̇,0.4056,3,High,0.0019,0.0362,0.9030,0.0202,0.0386,393.44,10082,355
40529,Istanbul,Kadıköy,Kozyataği Mahallesi̇,0.3983,2,High,0.0124,0.8074,0.0056,0.0844,0.0903,400.22,40226,1040
40321,Istanbul,Fatih,Küçük Ayasofya Mahallesi̇,0.4470,3,High,0.0028,0.0100,0.9723,0.0036,0.0113,358.68,1654,717
98667,Istanbul,Üsküdar,Küçük Çamlica Mahallesi̇,0.2588,2,Medium,0.0320,0.8091,0.0270,0.0129,0.1190,505.86,11925,1586
40924,Istanbul,Silivri,Küçük Kiliçli Mahallesi̇,0.3145,2,Medium,0.0004,0.9113,0.0659,0.0016,0.0208,391.64,338,247
40268,Istanbul,Beyoğlu,Küçük Pi̇yale Mahallesi̇,0.3775,2,High,0.0676,0.8111,0.0574,0.0004,0.0635,413.7,8837,625
16779,Istanbul,Silivri,Küçük Si̇nekli̇ Mahallesi̇,0.2158,1,Low,0.9712,0.0160,0.0051,0.0017,0.0060,328.18,147,103
40531,Istanbul,Ataşehir,Küçükbakkalköy Mahallesi̇,0.4698,4,Very High,0.0044,0.0007,0.0016,0.9920,0.0013,370.93,31147,1840
40812,Istanbul,Üsküdar,Küçüksu Mahallesi̇,0.2738,2,Medium,0.0261,0.8432,0.0992,0.0076,0.0238,469.19,19439,1521
40611,Istanbul,Maltepe,Küçükyali Merkez Mahallesi̇,0.3431,2,Medium,0.0039,0.8442,0.0443,0.0255,0.0822,419.57,27291,1191
40266,Istanbul,Beyoğlu,Kulaksiz Mahallesi̇,0.3138,2,Medium,0.0041,0.9708,0.0041,0.0092,0.0118,430.6,9797,514
40810,Istanbul,Üsküdar,Kuleli̇ Mahallesi̇,0.1531,1,Low,0.9032,0.0835,0.0014,0.0027,0.0092,541.0,4393,500
40288,Istanbul,Beyoğlu,Kuloğlu Mahallesi̇,0.3072,2,Medium,0.0219,0.8966,0.0146,0.0118,0.0550,449.57,1458,423
40229,Istanbul,Beşiktaş,Kültür Mahallesi̇,0.1668,1,Low,0.8526,0.1383,0.0065,0.0003,0.0023,499.68,4689,447
40957,Istanbul,Şile,Kumbaba Mahallesi̇,0.2813,2,Medium,0.0205,0.7595,0.1463,0.0117,0.0620,327.6,1736,1192
40884,Istanbul,Büyükçekmece,Kumburgaz Mahallesi̇,0.4046,3,High,0.0038,0.0242,0.8511,0.0027,0.1181,465.39,10375,1568
191773,Istanbul,Sarıyer,Kumköy (Ki̇lyos) Mahallesi̇,0.1216,1,Very Low,0.8956,0.0723,0.0099,0.0069,0.0154,429.53,4126,1349
40813,Istanbul,Üsküdar,Küplüce Mahallesi̇,0.2473,1,Low,0.9786,0.0198,0.0002,0.0001,0.0012,538.84,18327,1645
191919,Istanbul,Şile,Kurfalli Mahallesi̇,0.2345,1,Low,0.9536,0.0257,0.0039,0.0030,0.0138,403.84,376,299
191761,Istanbul,Pendik,Kurna Mahallesi̇,0.4255,3,High,0.0067,0.0695,0.8516,0.0389,0.0333,395.71,1260,595
191763,Istanbul,Pendik,Kurtdoğmuş Mahallesi̇,0.2877,2,Medium,0.0589,0.8603,0.0112,0.0104,0.0592,366.57,670,377
40654,Istanbul,Pendik,Kurtköy Mahallesi̇,0.4143,3,High,0.0107,0.0040,0.9088,0.0086,0.0678,433.5,41620,1725
40228,Istanbul,Beşiktaş,Kuruçeşme Mahallesi̇,0.1655,1,Low,0.8720,0.0923,0.0097,0.0086,0.0173,551.14,3025,734
40702,Istanbul,Şişli,Kuştepe Mahallesi̇,0.4449,3,High,0.0035,0.0136,0.9476,0.0190,0.0163,382.83,15959,1827
40811,Istanbul,Üsküdar,Kuzguncuk Mahallesi̇,0.2037,1,Low,0.9937,0.0052,0.0003,0.0004,0.0005,501.53,4289,1089
40226,Istanbul,Beşiktaş,Levazim Mahallesi̇,0.2563,2,Medium,0.0304,0.9370,0.0078,0.0098,0.0150,443.94,6524,232
40235,Istanbul,Beşiktaş,Levent Mahallesi̇,0.3712,2,High,0.0467,0.8816,0.0418,0.0018,0.0281,344.42,2966,1452
40670,Istanbul,Sarıyer,Maden Mahallesi̇,0.1491,1,Very Low,0.8775,0.0839,0.0244,0.0015,0.0127,522.09,15313,2355
98695,Istanbul,Ümraniye,Madenler Mahallesi̇,0.3716,2,High,0.0473,0.8111,0.0109,0.0120,0.1187,305.64,17287,963
40703,Istanbul,Şişli,Mahmut Şevket Paşa Mahallesi̇,0.3540,2,High,0.0559,0.7702,0.1183,0.0235,0.0321,388.8,19613,1201
40170,Istanbul,Bağcılar,Mahmutbey Mahallesi̇,0.4380,3,High,0.0000,0.0199,0.9468,0.0192,0.0140,429.37,27017,4576
191723,Istanbul,Beykoz,Mahmutşevketpaşa Mahallesi̇,0.1325,1,Very Low,0.8677,0.0831,0.0153,0.0069,0.0271,430.77,1908,777
40476,Istanbul,Sultangazi,Malkoçoğlu Mahallesi̇,0.4399,3,High,0.0025,0.0009,0.9810,0.0046,0.0110,322.68,14299,821
40843,Istanbul,Zeytinburnu,Maltepe Mahallesi̇,0.4802,4,Very High,0.0144,0.0001,0.0043,0.9803,0.0008,344.63,10712,1665
40502,Istanbul,Güngören,Mareşal Çakmak Mahallesi̇,0.6464,5,Very High,0.0043,0.0005,0.0001,0.0001,0.9950,337.16,30103,1159
40493,Istanbul,Arnavutköy,Mareşal Fevzi̇ Çakmak Mahallesi̇,0.3737,2,High,0.0137,0.9508,0.0203,0.0063,0.0088,367.57,7695,947
40893,Istanbul,Beylikdüzü,Marmara Mahallesi̇,0.5346,4,Very High,0.0158,0.0014,0.0180,0.9604,0.0044,497.82,34629,1029
40704,Istanbul,Sarıyer,Maslak Mahallesi̇,0.3253,2,Medium,0.0126,0.9626,0.0019,0.0101,0.0128,387.3,14047,683
40485,Istanbul,Arnavutköy,Mavi̇göl Mahallesi̇,0.4250,3,High,0.0122,0.0381,0.9148,0.0169,0.0180,379.21,11031,1002
40224,Istanbul,Beşiktaş,Meci̇di̇ye Mahallesi̇,0.2702,2,Medium,0.0861,0.8205,0.0257,0.0240,0.0437,471.75,10585,1135
40705,Istanbul,Şişli,Meci̇di̇yeköy Mahallesi̇,0.3513,2,High,0.0014,0.7735,0.0937,0.0082,0.1231,339.55,20386,1128
40762,Istanbul,Sancaktepe,Mecli̇s Mahallesi̇,0.4872,4,Very High,0.0091,0.0052,0.0064,0.9758,0.0035,271.23,28780,1578
40491,Istanbul,Arnavutköy,Mehmet Aki̇f Ersoy Mahallesi̇,0.2701,2,Medium,0.0969,0.8034,0.0756,0.0035,0.0206,415.61,7895,494
40586,Istanbul,Küçükçekmece,Mehmet Aki̇f Mahallesi̇,0.4652,4,Very High,0.0295,0.0192,0.0119,0.9256,0.0138,342.9,55448,3235
40506,Istanbul,Güngören,Mehmet Nesi̇h Özmen Mahallesi̇,0.5298,4,Very High,0.0570,0.0387,0.0269,0.8771,0.0003,352.08,8869,911
40854,Istanbul,Esenyurt,Mehterçeşme Mahallesi̇,0.5770,5,Very High,0.0621,0.0039,0.0145,0.0092,0.9103,430.26,41096,2764
40347,Istanbul,Esenler,Menderes Mahallesi̇,0.5753,5,Very High,0.0270,0.0097,0.0034,0.0114,0.9485,321.68,32750,1395
40322,Istanbul,Fatih,Mercan Mahallesi̇,0.2615,2,Medium,0.0071,0.9789,0.0065,0.0014,0.0060,585.04,105,427
40519,Istanbul,Kadıköy,Merdi̇venköy Mahallesi̇,0.4964,4,Very High,0.0737,0.0247,0.0340,0.8609,0.0067,260.17,32900,1663
40756,Istanbul,Çekmeköy,Merkez Mahallesi̇,0.4270,3,High,0.0037,0.0090,0.8552,0.0776,0.0546,335.88,35602,2344
40842,Istanbul,Zeytinburnu,Merkezefendi̇ Mahallesi̇,0.6685,5,Very High,0.0333,0.0017,0.0078,0.0092,0.9480,342.38,26128,1035
40775,Istanbul,Sancaktepe,Merve Mahallesi̇,0.3888,2,High,0.0128,0.8930,0.0098,0.0290,0.0554,353.73,22192,1558
40732,Istanbul,Tuzla,Mesci̇t Mahallesi̇,0.5415,4,Very High,0.0667,0.0154,0.0329,0.8660,0.0189,330.31,5729,723
40323,Istanbul,Fatih,Mesi̇hpaşa Mahallesi̇,0.4822,4,Very High,0.0769,0.0400,0.0086,0.8689,0.0055,406.14,116,281
40707,Istanbul,Şişli,Meşruti̇yet Mahallesi̇,0.4223,3,High,0.0080,0.0242,0.8997,0.0033,0.0649,389.35,7499,981
181492,Istanbul,Esenyurt,Mevlana Mahallesi̇,0.3534,2,High,0.0057,0.9744,0.0033,0.0013,0.0153,420.5,15602,214
99134,Istanbul,Fatih,Mevlanakapi Mahallesi̇,0.6178,5,Very High,0.0372,0.0006,0.0087,0.0181,0.9353,347.35,19342,1354
40324,Istanbul,Fatih,Mi̇mar Hayretti̇n Mahallesi̇,0.5147,4,Very High,0.0598,0.0021,0.0342,0.8910,0.0129,341.62,505,653
40325,Istanbul,Fatih,Mi̇mar Kemaletti̇n Mahallesi̇,0.4442,3,High,0.0223,0.0526,0.8612,0.0239,0.0400,385.74,266,495
40341,Istanbul,Esenler,Mi̇mar Si̇nan Mahallesi̇,0.5384,4,Very High,0.0286,0.0125,0.0377,0.9081,0.0131,388.83,14516,771
140376,Istanbul,Büyükçekmece,Mi̇maroba Mahallesi̇,0.5234,4,Very High,0.0778,0.0065,0.0114,0.8953,0.0090,431.85,22112,752
40887,Istanbul,Büyükçekmece,Mi̇marsi̇nan Mahallesi̇,0.4058,3,High,0.0048,0.0106,0.9724,0.0006,0.0115,483.05,10163,1359
40370,Istanbul,Eyüpsultan,Mi̇thatpaşa Mahallesi̇,0.3936,2,High,0.0268,0.8883,0.0495,0.0162,0.0192,366.77,9311,1612
40326,Istanbul,Fatih,Molla Fenari̇ Mahallesi̇,0.5211,4,Very High,0.0876,0.0030,0.0109,0.8617,0.0369,357.06,91,525
99136,Istanbul,Fatih,Molla Gürani̇ Mahallesi̇,0.5068,4,Very High,0.0851,0.0190,0.0215,0.8564,0.0181,364.96,12620,1190
40327,Istanbul,Fatih,Molla Hüsrev Mahallesi̇,0.5987,5,Very High,0.0512,0.0172,0.0036,0.0102,0.9178,344.36,1014,188
40286,Istanbul,Beyoğlu,Müeyyetzade Mahallesi̇,0.4302,3,High,0.0315,0.0114,0.8795,0.0429,0.0346,313.39,488,307
40328,Istanbul,Fatih,Muhsi̇ne Hatun Mahallesi̇,0.5980,5,Very High,0.0480,0.0024,0.0110,0.0015,0.9371,361.36,1448,439
40216,Istanbul,Beşiktaş,Muradi̇ye Mahallesi̇,0.2482,1,Low,0.8850,0.0701,0.0309,0.0007,0.0133,462.02,4736,330
40888,Istanbul,Büyükçekmece,Murat Çesme Mahallesi̇,0.4030,3,High,0.0032,0.0158,0.9588,0.0104,0.0117,454.93,20464,1161
40905,Istanbul,Çatalca,Muratbey Merkez Mahallesi̇,0.3454,2,Medium,0.0510,0.7606,0.0241,0.0511,0.1132,443.82,1480,724
40213,Istanbul,Bayrampaşa,Muratpaşa Mahallesi̇,0.5629,5,Very High,0.0199,0.0051,0.0081,0.0136,0.9533,365.92,34427,2961
40815,Istanbul,Üsküdar,Muratrei̇s Mahallesi̇,0.2324,1,Low,0.8600,0.0918,0.0221,0.0082,0.0179,460.05,14146,1020
40740,Istanbul,Ataşehir,Mustafa Kemal Mahallesi̇,0.3646,2,High,0.0087,0.8961,0.0376,0.0244,0.0331,358.56,14852,1518
99358,Istanbul,Arnavutköy,Mustafa Kemal Paşa Mahallesi̇,0.3751,2,High,0.0192,0.9366,0.0080,0.0151,0.0212,401.74,18841,1018
40909,Istanbul,Çatalca,Nakkaş Mahallesi̇,0.3085,2,Medium,0.0486,0.8276,0.0704,0.0182,0.0352,416.16,884,680
40344,Istanbul,Esenler,Namik Kemal Mahallesi̇,0.3193,2,Medium,0.0237,0.9182,0.0029,0.0058,0.0494,504.32,16911,943
181484,Istanbul,Esenyurt,Neci̇p Fazil Kisakürek Mahallesi̇,0.3232,2,Medium,0.0281,0.7589,0.1636,0.0109,0.0386,464.54,21100,935
98699,Istanbul,Ümraniye,Neci̇p Fazil Mahallesi̇,0.4903,4,Very High,0.0347,0.0338,0.0103,0.8980,0.0233,305.59,31381,2035
99357,Istanbul,Arnavutköy,Nenehatun Mahallesi̇,0.3115,2,Medium,0.0073,0.8942,0.0358,0.0036,0.0590,384.88,12102,810
40343,Istanbul,Esenler,Ni̇ne Hatun Mahallesi̇,0.5419,4,Very High,0.0208,0.0016,0.0235,0.9486,0.0055,320.83,41120,1873
